84	-28.642723	0.031284	402.515717
85	-27.854481	0.034795	452.830200
86	-26.965214	0.038296	452.830200
87	-27.046082	0.031680	1207.547119
88	-26.383171	0.035211	905.660400
89	-27.401733	0.031973	1207.547119
90	-27.516396	0.031503	1006.289307
91	-28.280890	0.029201	905.660400
92	-29.216427	0.025359	1157.232666
93	-29.958847	0.023015	905.660400
94	-36.126797	0.012611	654.088074
95	-36.091827	0.012178	603.773560
96	-34.412312	0.014195	654.088074
97	-31.790871	0.021124	603.773560
98	-31.876211	0.021884	704.402527
99	-31.003361	0.023458	805.031433
100	-29.986767	0.026846	805.031433
101	-30.005123	0.026025	855.345886
102	-29.934320	0.025067	1006.289307
103	-29.800367	0.024238	1006.289307
104	-29.520340	0.026013	402.515717
105	-32.112175	0.018608	654.088074
106	-38.922207	0.009110	201.257858
107	-35.925079	0.013174	402.515717
108	-31.887585	0.021340	452.830200
109	-36.927948	0.010247	301.886780
110	-46.877056	0.003515	452.830200
111	-51.433640	0.002236	503.144653
112	-48.651764	0.003044	503.144653
113	-48.477749	0.003021	603.773560
114	-50.187496	0.002512	805.031433
115	-48.850281	0.002769	754.716980
116	-47.140045	0.003640	955.974854
117	-41.891731	0.006360	754.716980
118	-28.807734	0.025966	754.716980
119	-27.889788	0.031986	905.660400
120	-24.923820	0.046749	805.031433
121	-24.673655	0.046052	905.660400
122	-26.168787	0.037621	1157.232666
123	-26.460226	0.036312	1157.232666
124	-27.381481	0.032207	1157.232666
125	-29.881500	0.023813	704.402527
126	-31.956341	0.020761	503.144653
127	-35.301853	0.013392	603.773560
128	-36.492313	0.012073	553.459106
129	-39.933880	0.007801	503.144653
130	-39.769142	0.007421	503.144653
131	-42.078354	0.006322	301.886780
132	-44.949688	0.004727	503.144653
133	-46.086189	0.004257	402.515717
134	-49.718319	0.002433	1006.289307
135	-47.451496	0.003589	503.144653
136	-50.691410	0.002481	452.830200
137	-47.235928	0.003716	402.515717
138	-47.291389	0.003507	402.515717
139	-47.038086	0.003680	402.515717
140	-51.114151	0.002236	805.031433
141	-49.024998	0.002827	402.515717
142	-51.729897	0.002051	704.402527
143	-50.726295	0.002462	503.144653
144	-50.774197	0.002334	1056.603760
145	-52.233101	0.001889	754.716980
146	-52.075951	0.002061	503.144653
147	-53.233677	0.001802	452.830200
148	-52.762566	0.001939	603.773560
149	-54.044754	0.001575	1358.490601
150	-53.297714	0.001823	402.515717
151	-53.031651	0.001891	402.515717
152	-52.717205	0.001896	503.144653
153	-52.115036	0.002132	503.144653
154	-54.543938	0.001459	553.459106
155	-57.827736	0.001098	402.515717
156	-58.281677	0.001001	503.144653
157	-57.790291	0.001035	654.088074
158	-58.882622	0.000966	704.402527
159	-57.235039	0.001100	754.716980
160	-54.714279	0.001454	855.345886
161	-55.283157	0.001403	905.660400
162	-57.241989	0.001136	805.031433
163	-57.045486	0.001090	855.345886
164	-57.500271	0.001129	805.031433
165	-57.450882	0.001109	704.402527
166	-57.514454	0.001138	704.402527
167	-55.659260	0.001268	855.345886
168	-51.336483	0.002129	553.459106
169	-49.183846	0.002871	704.402527
170	-52.295578	0.001959	754.716980
171	-34.698540	0.012021	754.716980
